1.40018	0.868740547217	0.000642960137701	0.840337161893	0.890916342394
1.40446	0.859976969734	 0.00158584542989	0.817553852864	0.892989021608
1.40873	0.878220307658	0.000922982075906	0.834900168836	0.924807247166
1.41299	0.865486663832	 0.00243139429859	0.799627818723	0.935922758872
1.41726	 0.86851419074	0.000951931851343	0.811515509181	0.910938390815
1.42152	 0.84157340071	 0.00116265812173	0.781263087748	0.886763453698
1.42577	 0.83658735974	0.000770561364861	0.801213723832	0.890536070967
1.43002	0.832339632767	0.000943664869803	0.788772467101	0.881509893233
1.43427	0.839282238286	0.000538931458973	0.807251891961	0.876588303149
1.43851	0.839964975147	0.000713517494327	0.798214481045	0.881558438551
1.44275	0.849676559817	0.000631276406558	 0.81668142815	0.899340636657
1.44699	0.850776151498	0.000958126711177	0.803580764657	0.905344384865
1.45122	0.861879444974	0.000687443712571	0.821840133799	0.898132424819
1.45544	0.873178859358	0.000819776634895	0.806124794892	0.908711789429
1.45966	 0.88100656452	0.000719197737163	 0.83545055554	 0.91729553933
1.46388	 0.86824642026	0.000760857075169	0.816708299341	0.907009470842
1.46809	0.862921881802	0.000628313428218	 0.82958022189	0.904808785093
 1.4723	0.863211446714	0.000291691663319	0.841075156251	 0.89922730721
 1.4765	0.864928173876	0.000638215820315	0.812544000106	0.901184770815
 1.4807	0.871125248547	0.000753978146308	 0.80266576004	0.892977628937
1.48489	0.880279017993	0.000734480109321	 0.83440780007	 0.92278121735
1.48908	0.893237726081	0.000739036435767	0.844953526355	0.932129031331
1.49326	 0.90013593223	0.000916944970681	0.856223229651	 0.95566430936
1.49744	0.909139022135	0.000500702073239	0.874341647786	0.944645960699
1.50161	0.914949331005	0.000689579452478	0.882130728637	0.960581758883
1.50578	 0.92311986442	0.000585816835224	0.871678601903	0.953534512324
1.50994	0.938615688393	0.000701299416404	0.892902888196	0.977359490028
1.51409	0.944661040472	0.000873386955325	0.902745843655	 1.00177383614
1.51824	0.955726295434	 0.00101209035482	0.904690798674	 1.01577672335
1.52239	0.977611926722	0.000888616075757	0.943373535363	 1.03161069398
1.52652	0.992760100344	 0.00116535633586	0.939290583926	  1.0522282611
1.53066	  1.0037830632	0.000516397916845	0.969556363699	 1.04840288822
1.53478	 1.01272514817	 0.00118737676015	0.947935041073	 1.07234642013
 1.5389	 1.02391580451	0.000636031777076	0.975022106146	 1.06494209519
1.54302	 1.03840411526	0.000819782923382	0.997719586152	 1.08551644316
1.54713	 1.05247165403	 0.00111222443979	 0.99542141966	 1.09521627836
1.55123	 1.06549318276	 0.00094097747786	 1.02867282681	 1.12666227374
1.55533	 1.08193187232	 0.00122839882289	 1.02011589001	 1.14066969776
1.55942	 1.09220436821	 0.00137700019389	  1.0324241681	 1.13916203737
1.56351	 1.10029584117	 0.00132297856691	 1.03941024746	 1.14470156552
1.56759	 1.11093370702	 0.00144092563361	 1.04963339003	   1.172316507
1.57166	 1.11470985469	 0.00258781611186	  1.0250691891	 1.18206671201
1.57572	 1.11945653203	 0.00161133667533	 1.07799700495	 1.18503774327
1.57979	 1.13087660888	 0.00104026780169	 1.09440693332	 1.18228616346
1.58384	 1.13012035264	0.000472561285501	 1.10184433829	 1.15923910927
1.58789	 1.13332609171	0.000290289809134	 1.10920814402	 1.16129490584
1.59193	 1.15372146125	0.000171942537306	 1.13241200771	 1.17828046794
1.59597	 1.16901483112	0.000421952160108	  1.1440339796	 1.20521661114
1.59999	 1.18675124644	0.000308420943783	 1.16124126241	 1.21304615024
1.60402	 1.18896488882	0.000423251514793	  1.1547269318	 1.22504733946
1.60803	 1.17243668692	0.000585732250628	 1.13278864386	 1.21332511541
1.61204	 1.17146244878	0.000241575691281	 1.15340726536	 1.20008900263
1.61605	 1.18146393574	0.000377857874447	 1.16138008077	 1.22358104104
1.62004	 1.19065989612	0.000460925568077	  1.1466562117	 1.22563965619
1.62403	 1.20439012204	0.000440480443732	 1.15817609917	 1.23086229281
1.62802	 1.20212957081	0.000535842759056	 1.14827902695	 1.23109418987
  1.632	 1.21128676443	0.000390441300945	 1.18503094412	 1.25342253024
1.63597	 1.22971487877	0.000763840895529	 1.21347582864	 1.30623719185
1.63993	 1.23667551735	 0.00060920081463	 1.20055659621	 1.28869943556
1.64389	 1.24215890176	0.000463553969044	 1.21700442195	 1.28047394197
1.64784	 1.26131049566	0.000379261359788	 1.23351186972	 1.29647030894
1.65179	 1.27854212805	0.000199533228003	 1.25847055051	 1.29824362703
1.65572	 1.27858006929	0.000327125361127	 1.24229912275	 1.29458588102
1.65966	 1.28045808752	0.000229851179533	 1.25533450596	 1.30850483376
1.66358	 1.27486221294	0.000430513725604	 1.22924283254	 1.29561503837
 1.6675	 1.28071493006	0.000258941898923	 1.24140275396	 1.30108595319
1.67141	  1.2841181712	0.000476132943442	 1.22532586511	 1.30430339252
1.67532	 1.29547040737	0.000319264398062	 1.27501273769	 1.32751760951
1.67922	 1.29807606219	0.000431377817145	 1.26407606892	 1.32310221611
1.68311	 1.30318891853	 0.00059959369394	 1.27918159443	 1.35830756901
1.68699	 1.29873265828	0.000320540466333	 1.26583626381	 1.32431097869
1.69087	 1.28871736268	0.000143359691335	  1.2670177964	 1.30057038315
1.69475	 1.28324972129	0.000200587368245	 1.25579928163	 1.31477316942
1.69861	 1.27167146852	0.000252624374551	 1.24048680015	 1.29840818871
1.70247	 1.25623831854	 0.00045493635246	 1.21150322093	 1.28586442357
1.70632	   1.254979807	0.000361077695505	 1.23092775804	  1.2934123885
1.71017	 1.23625143499	0.000563132444945	 1.20580466953	  1.2829119635
1.71401	 1.20959350637	0.000499444339052	  1.1810749047	 1.25346037829
1.71784	 1.18483033852	0.000529697258217	 1.14560264844	 1.22459898727
1.72167	 1.15984292875	0.000259389068473	 1.13147751849	 1.19237568046
1.72549	   1.144934089	0.000153190705583	 1.11567769691	 1.15509319571
1.72931	 1.12836948097	0.000321849293239	 1.09407064149	 1.15521092991
1.73311	 1.11276111944	0.000273523264682	 1.08996135141	 1.13712056125
1.73692	 1.08995889154	0.000122902853246	 1.07958427649	 1.11523385842
1.74071	 1.07613164454	0.000138347191081	 1.05231964578	 1.09204401562
 1.7445	 1.06070164819	0.000321503840344	 1.02533649979	 1.08634719762
1.74828	 1.04894454922	0.000391292211909	 1.02569141833	 1.09227780273
1.75206	 1.02230819359	0.000329359007792	 0.99733584457	 1.04838253382
1.75583	 1.00401751324	0.000389614313082	0.978056877242	 1.03801775532
1.75959	0.987894115828	0.000428062743238	0.970531878168	  1.0313865329
